county_fips,county_state_name,self_employed,marriage_divorce_rate,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone
32021,"Mineral County, Nevada",0.041292639,3.274226804,0.393407762,0.230728336,0.072612732,0.109662577
32023,"Nye County, Nevada",0.105216095,3.227857246,0.289055706,0.141895912,0.032393919,0.1434616
32027,"Pershing County, Nevada",0.108108108,3.017094017,0.280487805,0.118769883,0.007900677,0.139740968
32029,"Storey County, Nevada",0.107886905,2.738056013,0.399527187,0.296690307,0.011584327,0.133673469
32031,"Washoe County, Nevada",0.08692026,3.442923634,0.274841493,0.11161002,0.033202106,0.172340219
32033,"White Pine County, Nevada",0.089337176,3.207850134,0.319952423,0.146892655,0.008424182,0.123131393
32510,"Carson, Nevada",0.088734455,2.982038373,0.309484051,0.160137016,0.033005453,0.163065996
33001,"Belknap County, New Hampshire",0.118324097,4.232226107,0.293419633,0.145708121,0.031799032,0.115126692
33003,"Carroll County, New Hampshire",0.154632948,3.539804977,0.311910922,0.187627056,0.01465007,0.108365426
33005,"Cheshire County, New Hampshire",0.100641796,3.747815821,0.289735045,0.133698485,0.020542219,0.099881737
33007,"Coos County, New Hampshire",0.139006306,3.349774662,0.331571219,0.173935389,0.022580503,0.135990293
33009,"Grafton County, New Hampshire",0.111878155,3.73308194,0.306407479,0.151094516,0.025963387,0.129042318
33011,"Hillsborough County, New Hampshire",0.076567891,4.294947149,0.272225028,0.104885057,0.028118405,0.09516261
33013,"Merrimack County, New Hampshire",0.088233466,4.030351627,0.254899668,0.118627926,0.02589911,0.101854632
33015,"Rockingham County, New Hampshire",0.100716788,5.130950329,0.2370959,0.112892941,0.022723764,0.070486397
33017,"Strafford County, New Hampshire",0.077021859,4.20665217,0.278177929,0.118383608,0.019035903,0.09717571
33019,"Sullivan County, New Hampshire",0.1,3.17259552,0.289435601,0.145661612,0.021902897,0.101735263
34001,"Atlantic County, New Jersey",0.080047218,4.122771651,0.286946737,0.131254689,0.034557544,0.127073532
34003,"Bergen County, New Jersey",0.113407087,6.646191837,0.238551147,0.11041691,0.027662333,0.109222513
34005,"Burlington County, New Jersey",0.081842693,5.353677367,0.262338496,0.120088963,0.031761107,0.088818806
34007,"Camden County, New Jersey",0.07493526,4.480660344,0.279733544,0.118677581,0.036326415,0.126261765
34009,"Cape May County, New Jersey",0.110081963,5.782688766,0.296878249,0.152251773,0.026965224,0.101789399
34011,"Cumberland County, New Jersey",0.059098249,4.146261643,0.259261372,0.128366043,0.041775262,0.163142685
34013,"Essex County, New Jersey",0.087977416,4.928855138,0.305612542,0.111723578,0.034771126,0.126399529
34015,"Gloucester County, New Jersey",0.06823244,5.21093253,0.241008764,0.111313139,0.035515589,0.084500935
34017,"Hudson County, New Jersey",0.07575619,5.19427254,0.302795342,0.090372827,0.033369954,0.180282439
34019,"Hunterdon County, New Jersey",0.115167376,6.958980401,0.223166116,0.103691924,0.018259372,0.07152257
34021,"Mercer County, New Jersey",0.071577581,5.459162382,0.291051889,0.125282159,0.025407533,0.161418556
34023,"Middlesex County, New Jersey",0.073854374,7.204073288,0.227163895,0.10226283,0.040800212,0.131538653
34025,"Monmouth County, New Jersey",0.099078313,6.548555295,0.265858446,0.13289698,0.02031079,0.101749455
34027,"Morris County, New Jersey",0.098956583,6.860362725,0.24835581,0.112100292,0.022541298,0.083876698
34029,"Ocean County, New Jersey",0.096524077,5.499711435,0.285764994,0.176876884,0.022671902,0.10484627
34031,"Passaic County, New Jersey",0.08302723,5.249865982,0.233859454,0.105175245,0.049421776,0.156455753
34033,"Salem County, New Jersey",0.06786836,4.283324339,0.306619787,0.132799871,0.033460551,0.089485556
34035,"Somerset County, New Jersey",0.088395011,7.524421714,0.236050358,0.096710722,0.029303882,0.094603015
34037,"Sussex County, New Jersey",0.087533736,5.347829519,0.2290942,0.103357706,0.026316333,0.080326252
34039,"Union County, New Jersey",0.077721518,6.056873338,0.231629633,0.107157143,0.038013715,0.125983345
34041,"Warren County, New Jersey",0.087344248,4.697465009,0.290151003,0.128893396,0.020706456,0.090505417
35001,"Bernalillo County, New Mexico",0.091565329,2.883073775,0.352122948,0.130966399,0.030584851,0.121813655
35003,"Catron County, New Mexico",0.268470343,3.098231827,0.407085146,0.326289621,0.019780996,0.296296296
35005,"Chaves County, New Mexico",0.08511198,2.953078785,0.287328179,0.139003436,0.050838868,0.105654148
35006,"Cibola County, New Mexico",0.08247307,2.793951479,0.255785327,0.153372723,0.071393939,0.13533501
35007,"Colfax County, New Mexico",0.155426357,3.245879121,0.365471256,0.189583709,0.010727612,0.144298123
35009,"Curry County, New Mexico",0.069967999,4.120490287,0.310223901,0.120636633,0.053312874,0.13268681
35011,"De Baca County, New Mexico",0.09739369,5.544117647,0.535762483,0.273954116,0.028241335,0.015503876
35013,"Dona Ana County, New Mexico",0.092520198,4.079415641,0.275957984,0.100794203,0.036836522,0.143790107
35015,"Eddy County, New Mexico",0.065459457,4.102169827,0.269964322,0.114346122,0.034074908,0.117999549
35017,"Grant County, New Mexico",0.104645227,2.671078026,0.376106978,0.192879915,0.021625575,0.164948454
35019,"Guadalupe County, New Mexico",0.074051408,1.581542351,0.362934363,0.113513514,0.050452781,0.058962264
35021,"Harding County, New Mexico",0.183745583,5.54,0.448559671,0.29218107,0.002314815,0.033333333
35023,"Hidalgo County, New Mexico",0.118569636,2.921843687,0.325626204,0.185613359,0.024611889,0.137529138
35025,"Lea County, New Mexico",0.101256371,4.561162625,0.254850486,0.084047746,0.037611255,0.203546189
35027,"Lincoln County, New Mexico",0.273495123,3.248793167,0.317240616,0.181153804,0.027910852,0.093030691
35028,"Los Alamos County, New Mexico",0.061587858,5.607247224,0.299423242,0.090808688,0.031451994,0.087932159
35029,"Luna County, New Mexico",0.06352459,3.06122449,0.364875433,0.210814434,0.03527124,0.232666667
35031,"Mckinley County, New Mexico",0.06202857,3.625026156,0.236360159,0.082006407,0.092527406,0.107195785
35033,"Mora County, New Mexico",0.116615854,2.548717949,0.357723577,0.120038259,0.025250989,0.186915888
35035,"Otero County, New Mexico",0.097115135,3.232539683,0.338200739,0.127056059,0.05016247,0.12669308
35037,"Quay County, New Mexico",0.085295807,2.268995633,0.441309555,0.253659835,0.008254717,0.089871612
35039,"Rio Arriba County, New Mexico",0.084159053,2.914538076,0.329994317,0.153594771,0.046990641,0.107048531
35041,"Roosevelt County, New Mexico",0.055829228,3.779942693,0.335009338,0.128142508,0.024763069,0.187267589
35043,"Sandoval County, New Mexico",0.094398805,4.416230914,0.207790789,0.099324361,0.039926187,0.148901882
35045,"San Juan County, New Mexico",0.082449838,3.673252003,0.251796633,0.095422544,0.055979077,0.101034037
35047,"San Miguel County, New Mexico",0.098184141,2.74225445,0.383825306,0.206024512,0.048164254,0.122493019
35049,"Santa Fe County, New Mexico",0.168487765,2.96354067,0.346697905,0.175389739,0.029985339,0.131395882
35051,"Sierra County, New Mexico",0.190770962,2.865230769,0.437653737,0.282497635,0.016335645,0.135635018
35053,"Socorro County, New Mexico",0.094940418,3.467832168,0.31496063,0.147385423,0.051818182,0.181025813
35055,"Taos County, New Mexico",0.163601505,2.38491213,0.39531159,0.216584158,0.023891756,0.194333297
35057,"Torrance County, New Mexico",0.08495671,3.846056782,0.274156099,0.123057689,0.04159498,0.132863736
35059,"Union County, New Mexico",0.138438881,2.014414414,0.398496241,0.235133288,0.032438479,0.077959577
35061,"Valencia County, New Mexico",0.082495108,2.910555916,0.296513398,0.131242387,0.04439528,0.093616658
36001,"Albany County, New York",0.07239029,4.447290407,0.345988273,0.130644978,0.019282226,0.128278866
36003,"Allegany County, New York",0.08726716,4.426679745,0.309760305,0.151311485,0.020441214,0.113683627
36005,"Bronx County, New York",0.06714177,3.366969319,0.318460487,0.125201042,0.050668324,0.186546749
36007,"Broome County, New York",0.071063664,4.091181556,0.341054107,0.14769053,0.026398502,0.11547409
36009,"Cattaraugus County, New York",0.091749195,3.831173829,0.310945985,0.132037725,0.032960985,0.118790152
36011,"Cayuga County, New York",0.086345844,3.989370514,0.309770301,0.154351343,0.027405398,0.091866204
36013,"Chautauqua County, New York",0.095276932,3.784514705,0.344368505,0.152083138,0.027401919,0.131339215
36015,"Chemung County, New York",0.073859917,3.761538462,0.337991317,0.148307887,0.022038925,0.094344866
36017,"Chenango County, New York",0.087689554,3.965460862,0.294478528,0.147138691,0.034601744,0.117696918
36019,"Clinton County, New York",0.079344317,4.523014314,0.309332027,0.125325411,0.022202804,0.119769381
36021,"Columbia County, New York",0.157666948,5.038961039,0.288379447,0.151501976,0.026958106,0.102504223
36023,"Cortland County, New York",0.081339918,4.499224004,0.286215837,0.119747218,0.024399442,0.151654846
36025,"Delaware County, New York",0.146308516,4.140208051,0.333652822,0.174813632,0.028851423,0.108131804
36027,"Dutchess County, New York",0.094437205,5.13335286,0.289702734,0.136015864,0.022916138,0.092697217
36029,"Erie County, New York",0.071933446,4.026161774,0.347831862,0.144736033,0.020519682,0.094357376
36031,"Essex County, New York",0.135711808,4.124399359,0.32184127,0.160571429,0.025974026,0.1426729
36033,"Franklin County, New York",0.09952901,4.607961399,0.309670945,0.148048381,0.022189828,0.150892794
36035,"Fulton County, New York",0.087108444,3.546427945,0.297335203,0.137402163,0.022810705,0.103819835
36037,"Genesee County, New York",0.08593777,4.413729128,0.299352883,0.140891219,0.019643373,0.088059572
36039,"Greene County, New York",0.116573098,4.219288676,0.319387812,0.179076132,0.023604,0.120600479
36041,"Hamilton County, New York",0.234845083,5.048484848,0.267826087,0.126376812,0.0292919,0.033887862
36043,"Herkimer County, New York",0.084793248,4.728894611,0.31093902,0.165220564,0.017099398,0.083977448
36045,"Jefferson County, New York",0.08039425,5.025975349,0.277316211,0.096227684,0.021074025,0.090666419
36047,"Kings County, New York",0.101210024,5.403785059,0.296142018,0.10789543,0.040273652,0.219845822
36049,"Lewis County, New York",0.155336534,4.657501964,0.254216642,0.117972264,0.019248882,0.173088048
36051,"Livingston County, New York",0.081111918,4.61480251,0.297744173,0.133812471,0.014293853,0.107593176
36053,"Madison County, New York",0.096262453,4.218125484,0.288682687,0.145808549,0.024452452,0.079332028
36055,"Monroe County, New York",0.07804601,4.194714755,0.323127663,0.132260658,0.021517963,0.102801994
36057,"Montgomery County, New York",0.07744916,3.345744681,0.331060366,0.172798393,0.019397033,0.135155006
36059,"Nassau County, New York",0.10567869,7.867566979,0.192815725,0.113043708,0.039805548,0.118461937
36061,"New York County, New York",0.114525064,3.897009137,0.468218395,0.149656809,0.018546488,0.278808752
36063,"Niagara County, New York",0.072870703,4.314947714,0.323250753,0.14682025,0.024342746,0.096583871
36065,"Oneida County, New York",0.084051913,4.393898743,0.318890945,0.143021604,0.029080257,0.111891079
36067,"Onondaga County, New York",0.075672733,4.037188825,0.328101253,0.139206889,0.022500493,0.107486278
36069,"Ontario County, New York",0.100289279,4.245067123,0.286937128,0.139167375,0.012873855,0.094690016
36071,"Orange County, New York",0.08320421,5.781137084,0.243303241,0.114214888,0.035355056,0.130032296
36073,"Orleans County, New York",0.093343062,3.933953267,0.292759706,0.136966854,0.026575835,0.127856981
36075,"Oswego County, New York",0.094024153,4.224163848,0.269453213,0.126580938,0.038293112,0.099331175
36077,"Otsego County, New York",0.109655702,4.618778964,0.311006501,0.142972428,0.015391369,0.120080727
36079,"Putnam County, New York",0.116450906,7.798897611,0.203678767,0.1084434,0.029278969,0.096344207
36081,"Queens County, New York",0.099543481,6.064649769,0.258339567,0.105069541,0.045448403,0.1843973
36083,"Rensselaer County, New York",0.083366254,4.118778437,0.310434572,0.121731631,0.019099444,0.092398272
36085,"Richmond County, New York",0.075498475,6.145954152,0.233247059,0.109635294,0.040809458,0.1576377
36087,"Rockland County, New York",0.098753615,7.609059467,0.209048636,0.121204145,0.034224287,0.128120068
36089,"St Lawrence County, New York",0.106275982,4.587522852,0.320829006,0.151114761,0.022566008,0.114694493
36091,"Saratoga County, New York",0.0841476,5.055475711,0.274771616,0.126045382,0.022079813,0.077633126
36093,"Schenectady County, New York",0.05820577,4.073223359,0.339081358,0.13552936,0.021298633,0.111709189
36095,"Schoharie County, New York",0.10470377,4.236279987,0.307172515,0.163803631,0.015961971,0.135098039
36097,"Schuyler County, New York",0.103785104,4.093517535,0.297072254,0.156191244,0.025403782,0.146668876
36099,"Seneca County, New York",0.103619303,3.722724703,0.327191308,0.160842754,0.019863383,0.139826684
36101,"Steuben County, New York",0.107072528,4.104837014,0.3102515,0.141350696,0.024516298,0.104949951
36103,"Suffolk County, New York",0.100265023,5.827477584,0.223622735,0.117806245,0.034607173,0.0985407
36105,"Sullivan County, New York",0.120032488,3.671458442,0.329854491,0.157819033,0.030456554,0.118043444
36107,"Tioga County, New York",0.083443359,5.041999061,0.28131154,0.137603387,0.025067814,0.082563824
36109,"Tompkins County, New York",0.094950926,5.247761632,0.323399404,0.101293505,0.011083948,0.178568704
36111,"Ulster County, New York",0.140207878,3.912865368,0.33096243,0.150584654,0.022274145,0.094776144
36113,"Warren County, New York",0.102998369,4.076692374,0.316432745,0.151265865,0.017060714,0.107485451
36115,"Washington County, New York",0.100674424,3.46351172,0.296637095,0.144212915,0.026617979,0.096521817
36117,"Wayne County, New York",0.090710034,4.528543866,0.280988452,0.128244517,0.019608821,0.11332983
36119,"Westchester County, New York",0.110272007,6.152918914,0.270101158,0.130059281,0.027423271,0.138031566
36121,"Wyoming County, New York",0.118839779,4.615882049,0.273959881,0.130138683,0.018306213,0.099647142
36123,"Yates County, New York",0.190432127,4.288955479,0.296667417,0.159536141,0.021456988,0.124770642
37001,"Alamance County, North Carolina",0.084838028,4.563459047,0.302063233,0.12796497,0.03718438,0.097010067
37003,"Alexander County, North Carolina",0.109532125,5.195954488,0.246130368,0.147663687,0.02192584,0.107327905
37005,"Alleghany County, North Carolina",0.135350318,3.892709766,0.295928702,0.152724327,0.023317036,0.170665867
37007,"Anson County, North Carolina",0.123239033,3.302133851,0.356762642,0.178199855,0.050146464,0.211725395
37009,"Ashe County, North Carolina",0.110247652,5.129020053,0.284953058,0.156136344,0.017643385,0.140658115
37011,"Avery County, North Carolina",0.160644969,3.796168959,0.281900941,0.133775652,0.017931811,0.095381526
37013,"Beaufort County, North Carolina",0.118380869,4.59980875,0.286211259,0.144528779,0.039211175,0.082839129
37015,"Bertie County, North Carolina",0.105897273,3.990777339,0.344788087,0.188287514,0.048234423,0.101147228
37017,"Bladen County, North Carolina",0.109051055,3.004311584,0.344985069,0.166695942,0.039301751,0.113161841
37019,"Brunswick County, North Carolina",0.116288543,5.42125182,0.251924813,0.133809407,0.030760066,0.106836811
37021,"Buncombe County, North Carolina",0.131942707,3.691397311,0.313434576,0.140447528,0.022549246,0.093408694
37023,"Burke County, North Carolina",0.078631225,4.699305038,0.278675948,0.137547947,0.036550745,0.099084349
37025,"Cabarrus County, North Carolina",0.089400329,5.293409091,0.217832986,0.077120187,0.036675228,0.114119575
37027,"Caldwell County, North Carolina",0.107259503,3.320101266,0.292403487,0.148100872,0.040525943,0.111327658
37029,"Camden County, North Carolina",0.109326101,6.561743341,0.180315164,0.090157582,0.044172512,0.082390103
37031,"Carteret County, North Carolina",0.143561224,4.645934379,0.311238246,0.154862892,0.020971888,0.082180568
37033,"Caswell County, North Carolina",0.075973211,5.167642363,0.254848948,0.138356647,0.032049625,0.076335878
37035,"Catawba County, North Carolina",0.086909546,4.358630173,0.268442941,0.126097886,0.03554069,0.120159036
37037,"Chatham County, North Carolina",0.109312426,6.043905532,0.254248177,0.16048312,0.020443469,0.087027198
37039,"Cherokee County, North Carolina",0.112720569,4.259629967,0.302633642,0.154883211,0.031050918,0.107896254
37041,"Chowan County, North Carolina",0.105369807,4.777419355,0.320785071,0.162805663,0.019095789,0.113772455
37043,"Clay County, North Carolina",0.193114455,4.184568835,0.334832379,0.213000818,0.030619684,0.15992758
37045,"Cleveland County, North Carolina",0.092691828,3.755067399,0.282522493,0.137501026,0.047052218,0.10753272
37047,"Columbus County, North Carolina",0.082662145,3.418881939,0.325514725,0.178472765,0.041562098,0.083432063
37049,"Craven County, North Carolina",0.079237014,4.493198681,0.298629402,0.142888499,0.02672876,0.127153244
37051,"Cumberland County, North Carolina",0.078107275,3.818100299,0.327650006,0.101802832,0.043852586,0.126642573
37053,"Currituck County, North Carolina",0.162642498,6.207002188,0.190493338,0.099207778,0.030552477,0.116648178
37055,"Dare County, North Carolina",0.202247781,4.753066231,0.290902307,0.148436043,0.015462745,0.107613573
37057,"Davidson County, North Carolina",0.10676212,4.63688922,0.256397376,0.126765558,0.04172123,0.124074837
37059,"Davie County, North Carolina",0.10020202,4.424426766,0.285098373,0.145251397,0.048050042,0.131595637
37061,"Duplin County, North Carolina",0.124129342,5.717858114,0.27182217,0.129479028,0.04723228,0.151706253
37063,"Durham County, North Carolina",0.069632236,4.046433546,0.34872923,0.096095786,0.022976642,0.116756908
37065,"Edgecombe County, North Carolina",0.07924973,3.697931034,0.28,0.163979328,0.044619168,0.121882086
37067,"Forsyth County, North Carolina",0.084612364,4.232119165,0.324802738,0.119069081,0.030962123,0.118603153
37069,"Franklin County, North Carolina",0.094270435,5.460889846,0.227212632,0.103010615,0.03005403,0.098420831
37071,"Gaston County, North Carolina",0.074771151,4.086275575,0.282592588,0.125139615,0.03984507,0.112926136
37073,"Gates County, North Carolina",0.101973684,3.528932355,0.305743243,0.182432432,0.026551107,0.101542416
37075,"Graham County, North Carolina",0.115421003,3.825307951,0.315193457,0.133060711,0.073299416,0.140587768
37077,"Granville County, North Carolina",0.067622799,4.38930056,0.247105324,0.110950942,0.032086634,0.092743627
37079,"Greene County, North Carolina",0.07034244,2.737483674,0.322390696,0.155012513,0.034836066,0.108496732
37081,"Guilford County, North Carolina",0.085957418,3.989569807,0.310283096,0.109902502,0.028096178,0.110980372
37083,"Halifax County, North Carolina",0.088216003,4.032345013,0.320919609,0.171954913,0.040505213,0.129424856
37085,"Harnett County, North Carolina",0.084199642,4.195728403,0.264173804,0.102778358,0.033370242,0.115032378
37087,"Haywood County, North Carolina",0.111602999,3.997671033,0.314716212,0.170914996,0.034680748,0.112396543
37089,"Henderson County, North Carolina",0.135755398,4.919285274,0.281428052,0.149816139,0.026387592,0.122633996
37091,"Hertford County, North Carolina",0.063982414,3.568250758,0.351490482,0.164372082,0.037910577,0.168572311
37093,"Hoke County, North Carolina",0.079841568,4.893982074,0.321411179,0.094908284,0.042245917,0.12775989
37095,"Hyde County, North Carolina",0.288652482,3.194539249,0.307692308,0.182817183,0.005456634,0.251540041
37097,"Iredell County, North Carolina",0.104767214,5.330866875,0.236693593,0.0950675,0.03432275,0.110988697
37099,"Jackson County, North Carolina",0.100862294,3.59806785,0.315160399,0.124823815,0.032788821,0.09438021
37101,"Johnston County, North Carolina",0.096322727,5.156372763,0.225402144,0.097585247,0.035714553,0.113688873
37103,"Jones County, North Carolina",0.108864697,4.272727273,0.315334207,0.152817824,0.040521439,0.15821763
37105,"Lee County, North Carolina",0.069093455,3.968253968,0.245322245,0.112640333,0.037248553,0.129718098
37107,"Lenoir County, North Carolina",0.08259548,3.329197218,0.345643062,0.16585043,0.029988893,0.143657528
37109,"Lincoln County, North Carolina",0.104589089,5.105846529,0.232197078,0.096362074,0.033858927,0.095281007
37111,"Mcdowell County, North Carolina",0.093545469,5.412280702,0.24758029,0.116970963,0.037235657,0.123248387
37113,"Macon County, North Carolina",0.140239247,4.041363636,0.333716784,0.173818014,0.028748762,0.087109101
37115,"Madison County, North Carolina",0.107050952,4.20336062,0.302355866,0.167278324,0.020083975,0.087277702
37117,"Martin County, North Carolina",0.085314839,3.592928377,0.327368195,0.188812688,0.034635819,0.13611898
37119,"Mecklenburg County, North Carolina",0.092859059,4.432619494,0.327273257,0.078021156,0.028522831,0.118687195
37121,"Mitchell County, North Carolina",0.091771184,3.983342906,0.320882852,0.206667696,0.013987373,0.153693407
37123,"Montgomery County, North Carolina",0.096464785,4.759722222,0.277222514,0.1472909,0.029621635,0.122300548
37125,"Moore County, North Carolina",0.129620265,5.513807048,0.287085348,0.142429754,0.017075599,0.099199433
37127,"Nash County, North Carolina",0.074861603,3.778395199,0.312385892,0.151879978,0.04106136,0.093576504
37129,"New Hanover County, North Carolina",0.142542154,4.331240786,0.335633908,0.131282821,0.012137262,0.09202355
37131,"Northampton County, North Carolina",0.134851138,4.307692308,0.360980839,0.211041136,0.059095331,0.091576436
37133,"Onslow County, North Carolina",0.089917735,5.880314201,0.222478841,0.073807546,0.033880518,0.184355541
37135,"Orange County, North Carolina",0.111101891,5.836868687,0.287013361,0.104116397,0.019818561,0.117029921
37137,"Pamlico County, North Carolina",0.144192256,3.35178117,0.325341131,0.170955166,0.037494582,0.059368192
37139,"Pasquotank County, North Carolina",0.101083235,4.434321458,0.278433407,0.123459992,0.022102556,0.14697996
37141,"Pender County, North Carolina",0.131124491,4.518623213,0.26872474,0.124774271,0.037748884,0.130024951
37143,"Perquimans County, North Carolina",0.1453125,6.592105263,0.281429598,0.15625,0.020059752,0.102601156
37145,"Person County, North Carolina",0.080704564,4.332624867,0.281058306,0.151868145,0.035186625,0.088989442
37147,"Pitt County, North Carolina",0.084288771,3.734078822,0.318379,0.096378529,0.034564971,0.116291704
37149,"Polk County, North Carolina",0.172571028,4.667318026,0.317527222,0.179721344,0.030801105,0.104871238
37151,"Randolph County, North Carolina",0.093473377,4.191994382,0.274537517,0.125684331,0.035288086,0.145638068
37153,"Richmond County, North Carolina",0.0577203,2.906896552,0.322192111,0.154049985,0.047588424,0.12853608
37155,"Robeson County, North Carolina",0.067449218,3.948555957,0.30814651,0.119339434,0.050693539,0.1039293
37157,"Rockingham County, North Carolina",0.104216348,3.736436407,0.307879101,0.142262981,0.034271665,0.10562722
37159,"Rowan County, North Carolina",0.089943364,4.229127748,0.273199336,0.129287506,0.048204128,0.129799602
37161,"Rutherford County, North Carolina",0.110191703,3.670616448,0.302515891,0.160088304,0.040911625,0.150367932
37163,"Sampson County, North Carolina",0.17992661,4.614097469,0.272026174,0.134330451,0.048429355,0.13754256
37165,"Scotland County, North Carolina",0.084194745,3.129766298,0.334996728,0.150932592,0.0443184,0.144805129
37167,"Stanly County, North Carolina",0.109920317,4.392838961,0.273167038,0.137466874,0.03817651,0.127615063
37169,"Stokes County, North Carolina",0.076034991,4.154889654,0.305744222,0.156268099,0.03391162,0.098463772
37171,"Surry County, North Carolina",0.100163687,4.64699652,0.291514315,0.146222835,0.036630273,0.138109992
37173,"Swain County, North Carolina",0.09645464,3.380448319,0.277269529,0.123328642,0.04500846,0.096319154
37175,"Transylvania County, North Carolina",0.150746689,4.900742115,0.279662788,0.166655055,0.015665361,0.113722159
37177,"Tyrrell County, North Carolina",0.066101695,4.73566879,0.253145818,0.143597335,0.009519868,0.163198248
37179,"Union County, North Carolina",0.105649176,7.853058371,0.162923098,0.069140786,0.036965998,0.126324238
37181,"Vance County, North Carolina",0.068548165,2.997482838,0.295664579,0.136140917,0.056902124,0.113853334
37183,"Wake County, North Carolina",0.086657165,5.540347028,0.265741689,0.077835618,0.024388069,0.098030207
37185,"Warren County, North Carolina",0.09796725,2.905361305,0.345693469,0.180978402,0.039911477,0.107021009
37187,"Washington County, North Carolina",0.111225276,3.223385689,0.394731468,0.201347764,0.019228183,0.17029703
37189,"Watauga County, North Carolina",0.133426754,4.423355956,0.303246202,0.113286779,0.012848347,0.114010773
37191,"Wayne County, North Carolina",0.067165067,4.217227013,0.285756885,0.124603293,0.043903903,0.1520411
37193,"Wilkes County, North Carolina",0.100042005,4.570750237,0.288450952,0.1488128,0.030927835,0.115300785
37195,"Wilson County, North Carolina",0.080940176,4.17204764,0.327964816,0.145445535,0.031920938,0.10594297
37197,"Yadkin County, North Carolina",0.103846154,4.899912715,0.283501684,0.156296296,0.020069487,0.091664905
37199,"Yancey County, North Carolina",0.161122661,6.483848315,0.287695636,0.164143021,0.032692457,0.086372361
38001,"Adams County, North Dakota",0.270398482,6.093023256,0.384152457,0.186559679,0.0331785,0.141442716
38003,"Barnes County, North Dakota",0.137742053,4.806016598,0.402902698,0.154333606,0.024573576,0.126884714
38005,"Benson County, North Dakota",0.109863281,5.323809524,0.242910647,0.092027822,0.116533865,0.144010767
38007,"Billings County, North Dakota",0.28436019,6.309859155,0.2125,0.128125,0,0.151624549
38009,"Bottineau County, North Dakota",0.230088496,5.212454212,0.345962495,0.184845006,0.012490992,0.112046058
38011,"Bowman County, North Dakota",0.203910615,5.912844037,0.361111111,0.18013468,0.011777302,0.093155894
38013,"Burke County, North Dakota",0.19829222,8.109489051,0.344210526,0.161052632,0.002793296,0.118037135
38015,"Burleigh County, North Dakota",0.100382616,5.605596269,0.311821487,0.120070202,0.014434736,0.115860849
38017,"Cass County, North Dakota",0.072798968,5.703833841,0.343248852,0.084824854,0.007357164,0.087064275
38019,"Cavalier County, North Dakota",0.26368452,5.356466877,0.377880184,0.204739961,0.008498584,0.151860289
38021,"Dickey County, North Dakota",0.2,5.2275,0.326200418,0.120041754,0.008748318,0.1053209
38023,"Divide County, North Dakota",0.257606491,6.5625,0.338121547,0.123756906,0.046008119,0.047979798
38025,"Dunn County, North Dakota",0.14793518,5.886287625,0.349631614,0.158070998,0.017986988,0.098601913
38027,"Eddy County, North Dakota",0.240723982,4.020746888,0.43082637,0.212627669,0.006373486,0.109296482
38029,"Emmons County, North Dakota",0.255887969,6.480769231,0.39261745,0.204697987,0.007017544,0.099627561
38031,"Foster County, North Dakota",0.211836283,7.405982906,0.339142091,0.143431635,0.000896861,0.083737024
38033,"Golden Valley County, North Dakota",0.227160494,6.046052632,0.218424963,0.153046062,0.001650165,0.038406828
38035,"Grand Forks County, North Dakota",0.06643948,4.29817375,0.365218806,0.118659509,0.014963068,0.097125775
38037,"Grant County, North Dakota",0.307545368,7.237804878,0.383962264,0.219811321,0.008094645,0.168656716
38039,"Griggs County, North Dakota",0.303697183,5.602209945,0.346278317,0.200647249,0.01774398,0.146464646
38041,"Hettinger County, North Dakota",0.272090989,5.525,0.404739336,0.236018957,0.004151839,0.047674419
38043,"Kidder County, North Dakota",0.23255814,5.719387755,0.442844284,0.198919892,0.024761905,0.167369902
38045,"LaMoure County, North Dakota",0.226451928,7.625441696,0.308598351,0.190812721,0.004987531,0.121359223
38047,"Logan County, North Dakota",0.309218203,7.966386555,0.346753247,0.164935065,0.002375297,0.181818182
38049,"McHenry County, North Dakota",0.217665615,7.766272189,0.309688581,0.174307958,0.005733945,0.086272382
38051,"McIntosh County, North Dakota",0.260263362,8.418918919,0.380553227,0.222129086,0.029136888,0.071794872
38053,"McKenzie County, North Dakota",0.122455045,6.67603912,0.298878505,0.077196262,0.0259362,0.095255609
38055,"McLean County, North Dakota",0.156243045,7.973561431,0.266762452,0.121408046,0.017046312,0.117816922
38057,"Mercer County, North Dakota",0.050013301,7.37258348,0.26979638,0.127262443,0.013153153,0.044840295
38059,"Morton County, North Dakota",0.123077768,7.022315202,0.252561281,0.118995219,0.008281372,0.101392573
38061,"Mountrail County, North Dakota",0.12970139,5.434414669,0.328341339,0.077705567,0.042713107,0.132469826
38063,"Nelson County, North Dakota",0.221083455,5.827004219,0.409406322,0.206630686,0.005278311,0.140407288
38065,"Oliver County, North Dakota",0.128205128,9.198198198,0.1747851,0.094555874,0.017813765,0.097345133
38067,"Pembina County, North Dakota",0.15399061,7.065957447,0.374873354,0.196217494,0.009301319,0.137792103
38069,"Pierce County, North Dakota",0.213555675,5.691131498,0.348134991,0.168146832,0,0.02232436
38071,"Ramsey County, North Dakota",0.130405059,5.496527778,0.397306397,0.187363834,0.0126369,0.124499684
38073,"Ransom County, North Dakota",0.164613662,5.352459016,0.348956114,0.187047294,0.022846133,0.142243437
38075,"Renville County, North Dakota",0.226381462,5.288557214,0.26193248,0.100116414,0.012903226,0.153762268
